0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01
0.01
0.01
0.01
0.03
0.02
0.02
0.01
0.01
0.01
0.0
0.0
0.01
0.0
0.0
0.01
0.02
0.02
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.04
0.22
0.29
0.2
0.19
0.2
0.23
0.23
0.78
1.89
0.98
0.74
0.68
0.72
0.56
0.46
0.35
0.38
0.47
0.46
0.34
0.33
0.31
0.31
0.33
0.36
0.43
0.34
0.29
0.26
0.28
0.26
0.21
0.22
0.27
0.18
0.19
0.21
0.19
0.2
0.29
0.25
0.25
0.36
0.48
0.28
0.49
0.49
1.22
1.28
0.81
0.67
