0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.29
1.0
0.66
0.93
0.89
1.48
4.46
11.07
8.99
11.28
14.34
11.87
11.12
12.44
12.11
10.02
7.84
10.15
12.27
34.24
49.84
123.69
311.11
225.15
298.94
293.48
306.02
356.27
633.55
1096.37
874.8
631.73
516.65
679.12
521.71
463.7
324.29
227.94
210.56
170.26
108.9
128.64
126.74
137.28
165.37
218.6
274.27
249.07
200.3
185.68
179.24
174.06
138.35
155.96
237.68
161.78
170.85
207.64
236.03
257.46
400.39
368.9
375.72
481.58
619.61
1189.16
1692.56
1726.05
2278.52
3130.12
2337.91
2212.86
